0.02440170990980256,0.006060490145356036,-0.002817578779274256
0.006060490145356036,-0.002817578779274256,0.004951563557529221
-0.002817578779274256,0.004951563557529221,-0.0017445957903325835
0.004951563557529221,-0.0017445957903325835,0.0024804411341756475
-0.0017445957903325835,0.0024804411341756475,0.017210660455068465
0.0024804411341756475,0.017210660455068465,-0.009713424787609077
0.017210660455068465,-0.009713424787609077,0.007246628908565752
-0.009713424787609077,0.007246628908565752,0.0028428724229341714
0.007246628908565752,0.0028428724229341714,0.006682181281628693
0.0028428724229341714,0.006682181281628693,-0.00014543845104451336
0.006682181281628693,-0.00014543845104451336,-0.005146258051490412
-0.00014543845104451336,-0.005146258051490412,0.007705242605452112
-0.005146258051490412,0.007705242605452112,0.005593888982050756
0.007705242605452112,0.005593888982050756,0.0377158179968409
0.005593888982050756,0.0377158179968409,-0.0021992157540094833
0.0377158179968409,-0.0021992157540094833,-0.0205291199410292
-0.0021992157540094833,-0.0205291199410292,0.017457606291853424
-0.0205291199410292,0.017457606291853424,-0.001655402415321303
0.017457606291853424,-0.001655402415321303,-0.00105933773380935
-0.001655402415321303,-0.00105933773380935,0.013131061981604747
-0.00105933773380935,0.013131061981604747,0.015091652176348974
0.013131061981604747,0.015091652176348974,0.00011881356298144453
0.015091652176348974,0.00011881356298144453,-0.0070203173600296665
0.00011881356298144453,-0.0070203173600296665,-0.0033400922075119814
-0.0070203173600296665,-0.0033400922075119814,0.019760659109308878
-0.0033400922075119814,0.019760659109308878,0.02673338448192581
0.019760659109308878,0.02673338448192581,0.0055772484270113385
0.02673338448192581,0.0055772484270113385,-0.0009701443587980695
0.0055772484270113385,-0.0009701443587980695,0.023111401272046084
-0.0009701443587980695,0.023111401272046084,0.0005870787817906671
0.023111401272046084,0.0005870787817906671,-0.00799578669644035
0.0005870787817906671,-0.00799578669644035,0.0009471803928436727
-0.00799578669644035,0.0009471803928436727,0.018175147025153132
0.0009471803928436727,0.018175147025153132,-0.011408431723924195
0.018175147025153132,-0.011408431723924195,-0.04371906463286134
-0.011408431723924195,-0.04371906463286134,-0.0032266036221431506
-0.04371906463286134,-0.0032266036221431506,0.016877516543179316
-0.0032266036221431506,0.016877516543179316,0.012623857864003284
0.016877516543179316,0.012623857864003284,0.04185066311303549
